cruise,date_time_utc,latitude,longitude,depth,fluorescence_post_cal,fluorescence_manufacturer_cal,iode_quality_flag,preferred_fluorometer
en649,2020-02-02 09:01:00,41.0305,-70.8869,5,2.11517676751975,1.4653,1,1
en649,2020-02-02 09:02:00,41.0306,-70.887,5,2.0648189052125,1.4293,1,1
en649,2020-02-02 09:03:00,41.0306,-70.8871,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 09:04:00,41.0306,-70.8873,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:05:00,41.0307,-70.8874,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:06:00,41.0307,-70.8875,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:07:00,41.0308,-70.8876,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:08:00,41.0308,-70.8877,5,2.02453261536669,1.4005,1,1
en649,2020-02-02 09:09:00,41.0309,-70.8878,5,1.98410644257004,1.3716,1,1
en649,2020-02-02 09:10:00,41.0309,-70.8882,5,2.02453261536669,1.4005,1,1
en649,2020-02-02 09:11:00,41.031,-70.8886,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:12:00,41.0312,-70.8891,5,1.99417801503149,1.3788,1,1
en649,2020-02-02 09:13:00,41.0314,-70.8897,5,1.98410644257004,1.3716,1,1
en649,2020-02-02 09:14:00,41.0316,-70.8903,5,1.96396329764713,1.3572,1,1
en649,2020-02-02 09:15:00,41.0317,-70.8908,5,1.93374858026278,1.3356,1,1
en649,2020-02-02 09:16:00,41.0319,-70.8913,5,1.93374858026278,1.3356,1,1
en649,2020-02-02 09:17:00,41.032,-70.8918,5,1.98410644257004,1.3716,1,1
en649,2020-02-02 09:18:00,41.0322,-70.8923,5,1.93374858026278,1.3356,1,1
en649,2020-02-02 09:19:00,41.0323,-70.8928,5,1.98410644257004,1.3716,1,1
en649,2020-02-02 09:20:00,41.0324,-70.8933,5,1.97403487010859,1.3644,1,1
en649,2020-02-02 09:21:00,41.0325,-70.8938,5,1.94382015272423,1.3428,1,1
en649,2020-02-02 09:22:00,41.0326,-70.8943,5,1.96396329764713,1.3572,1,1
en649,2020-02-02 09:23:00,41.0327,-70.8948,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:24:00,41.0328,-70.8953,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:25:00,41.0329,-70.8958,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 09:26:00,41.033,-70.8963,5,1.99417801503149,1.3788,1,1
en649,2020-02-02 09:27:00,41.0331,-70.8968,5,2.0446757602896,1.4149,1,1
en649,2020-02-02 09:28:00,41.0332,-70.8974,5,2.0446757602896,1.4149,1,1
en649,2020-02-02 09:29:00,41.0333,-70.8979,5,2.0446757602896,1.4149,1,1
en649,2020-02-02 09:30:00,41.0334,-70.8985,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:31:00,41.0335,-70.899,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:32:00,41.0336,-70.8996,5,2.0446757602896,1.4149,1,1
en649,2020-02-02 09:33:00,41.0337,-70.9002,5,1.99417801503149,1.3788,1,1
en649,2020-02-02 09:34:00,41.0338,-70.9007,5,2.02453261536669,1.4005,1,1
en649,2020-02-02 09:35:00,41.034,-70.9013,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:36:00,41.0341,-70.9019,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:37:00,41.0342,-70.9024,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:38:00,41.0343,-70.9028,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:39:00,41.0344,-70.9029,5,1.97403487010859,1.3644,1,1
en649,2020-02-02 09:40:00,41.0345,-70.9029,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:41:00,41.0347,-70.9028,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:42:00,41.0348,-70.9026,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:43:00,41.035,-70.9024,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:44:00,41.0353,-70.9023,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 09:45:00,41.0356,-70.9022,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 09:46:00,41.0359,-70.902,5,1.99417801503149,1.3788,1,1
en649,2020-02-02 09:47:00,41.0363,-70.9018,5,2.09503362259685,1.4509,1,1
en649,2020-02-02 09:48:00,41.0366,-70.9012,5,2.09503362259685,1.4509,1,1
en649,2020-02-02 09:49:00,41.0365,-70.9,5,2.07489047767395,1.4365,1,1
en649,2020-02-02 09:50:00,41.0362,-70.8984,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 09:51:00,41.0357,-70.8964,5,2.09503362259685,1.4509,1,1
en649,2020-02-02 09:52:00,41.0349,-70.894,5,2.01446104290524,1.3933,1,1
en649,2020-02-02 09:53:00,41.0342,-70.8916,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:54:00,41.0333,-70.8892,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 09:55:00,41.0323,-70.8868,5,2.0648189052125,1.4293,1,1
en649,2020-02-02 09:56:00,41.0312,-70.8847,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 09:57:00,41.0295,-70.8833,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 09:58:00,41.0276,-70.8832,5,2.1252483399812,1.4725,1,1
en649,2020-02-02 09:59:00,41.0254,-70.8832,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 10:00:00,41.0228,-70.8834,5,2.1051051950583,1.4581,1,1
en649,2020-02-02 10:01:00,41.0202,-70.8834,5,2.20582091967281,1.5301,1,1
en649,2020-02-02 10:02:00,41.0176,-70.8834,5,2.37717753446833,1.6526,1,1
en649,2020-02-02 10:03:00,41.0151,-70.8835,5,2.65932144633982,1.8543,1,1
en649,2020-02-02 10:04:00,41.0125,-70.8836,5,2.80046334375098,1.9552,1,1
en649,2020-02-02 10:05:00,41.0099,-70.8835,5,2.77024862636663,1.9336,1,1
en649,2020-02-02 10:06:00,41.0073,-70.8835,5,2.70967930864707,1.8903,1,1
en649,2020-02-02 10:07:00,41.0047,-70.8834,5,2.79039177128953,1.948,1,1
en649,2020-02-02 10:08:00,41.0021,-70.8833,5,2.85082120605824,1.9912,1,1
en649,2020-02-02 10:09:00,40.9995,-70.8833,5,2.22596406459571,1.5445,1,1
en649,2020-02-02 10:10:00,40.9969,-70.8835,5,1.94382015272423,1.3428,1,1
en649,2020-02-02 10:11:00,40.9946,-70.8836,5,1.86324757303262,1.2852,1,1
en649,2020-02-02 10:12:00,40.9928,-70.8837,5,1.84310442810972,1.2708,1,1
en649,2020-02-02 10:13:00,40.9916,-70.8837,5,1.80281813826392,1.242,1,1
en649,2020-02-02 10:14:00,40.9905,-70.8836,5,1.80281813826392,1.242,1,1
en649,2020-02-02 10:15:00,40.9894,-70.8835,5,1.80281813826392,1.242,1,1
en649,2020-02-02 10:16:00,40.9883,-70.8834,5,1.77260342087956,1.2204,1,1
en649,2020-02-02 10:17:00,40.9871,-70.8834,5,1.78267499334102,1.2276,1,1
en649,2020-02-02 10:18:00,40.9859,-70.8835,5,1.90353386287843,1.314,1,1
en649,2020-02-02 10:19:00,40.9847,-70.8835,5,1.95389172518568,1.35,1,1
en649,2020-02-02 10:20:00,40.9835,-70.8835,5,1.96396329764713,1.3572,1,1
en649,2020-02-02 10:21:00,40.9824,-70.8836,5,2.03460418782814,1.4077,1,1
en649,2020-02-02 10:22:00,40.9812,-70.8836,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 10:23:00,40.98,-70.8836,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 10:24:00,40.9788,-70.8837,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 10:25:00,40.9776,-70.8836,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 10:26:00,40.9765,-70.8836,5,2.17560620228846,1.5085,1,1
en649,2020-02-02 10:27:00,40.9753,-70.8836,5,2.13531991244266,1.4797,1,1
en649,2020-02-02 10:28:00,40.9741,-70.8836,5,2.15546305736556,1.4941,1,1
en649,2020-02-02 10:29:00,40.973,-70.8835,5,2.14539148490411,1.4869,1,1
en649,2020-02-02 10:30:00,40.9718,-70.8835,5,2.13531991244266,1.4797,1,1
en649,2020-02-02 10:31:00,40.9706,-70.8834,5,2.14539148490411,1.4869,1,1
en649,2020-02-02 10:32:00,40.9694,-70.8834,5,2.13531991244266,1.4797,1,1
en649,2020-02-02 10:33:00,40.9683,-70.8834,5,2.21589249213426,1.5373,1,1
en649,2020-02-02 10:34:00,40.9671,-70.8833,5,2.17560620228846,1.5085,1,1
en649,2020-02-02 10:35:00,40.9659,-70.8833,5,2.18567777474991,1.5157,1,1
en649,2020-02-02 10:36:00,40.9648,-70.8833,5,2.1252483399812,1.4725,1,1
en649,2020-02-02 10:37:00,40.9636,-70.8832,5,2.09503362259685,1.4509,1,1
en649,2020-02-02 10:38:00,40.9624,-70.8832,5,2.09503362259685,1.4509,1,1
en649,2020-02-02 10:39:00,40.9612,-70.8832,5,2.0849620501354,1.4437,1,1
en649,2020-02-02 10:40:00,40.9601,-70.8832,5,2.05474733275105,1.4221,1,1
en649,2020-02-02 10:41:00,40.9589,-70.8831,5,2.00438947044379,1.3861,1,1
en649,2020-02-02 10:42:00,40.9577,-70.8831,5,1.92367700780133,1.3284,1,1
en649,2020-02-02 10:43:00,40.9566,-70.8831,5,1.95389172518568,1.35,1,1
en649,2020-02-02 10:44:00,40.9554,-70.8831,5,1.87331914549407,1.2924,1,1
en649,2020-02-02 10:45:00,40.9542,-70.8831,5,1.77260342087956,1.2204,1,1
en649,2020-02-02 10:46:00,40.9531,-70.883,5,1.78267499334102,1.2276,1,1
en649,2020-02-02 10:47:00,40.9519,-70.8831,5,1.74238870349521,1.1988,1,1
en649,2020-02-02 10:48:00,40.9508,-70.8831,5,1.75246027595666,1.206,1,1
en649,2020-02-02 10:49:00,40.9496,-70.8832,5,1.78267499334102,1.2276,1,1
en649,2020-02-02 10:50:00,40.9484,-70.8832,5,1.75246027595666,1.206,1,1
en649,2020-02-02 10:51:00,40.9472,-70.8833,5,1.79274656580247,1.2348,1,1
en649,2020-02-02 10:52:00,40.946,-70.8833,5,1.76253184841811,1.2132,1,1
en649,2020-02-02 10:53:00,40.9449,-70.8834,5,1.72210567562146,1.1843,1,1
en649,2020-02-02 10:54:00,40.9436,-70.8834,5,1.77260342087956,1.2204,1,1
en649,2020-02-02 10:55:00,40.9425,-70.8834,5,1.72210567562146,1.1843,1,1
en649,2020-02-02 10:56:00,40.9413,-70.8835,5,1.75246027595666,1.206,1,1
en649,2020-02-02 10:57:00,40.9401,-70.8835,5,1.6717478133142,1.1483,1,1
en649,2020-02-02 10:58:00,40.9389,-70.8835,5,1.64153309592985,1.1267,1,1
en649,2020-02-02 10:59:00,40.9377,-70.8835,5,1.66167624085275,1.1411,1,1
en649,2020-02-02 11:00:00,40.9365,-70.8836,5,1.6516046683913,1.1339,1,1
en649,2020-02-02 11:01:00,40.9353,-70.8836,5,1.60124680608404,1.0979,1,1
en649,2020-02-02 11:02:00,40.9341,-70.8836,5,1.62138995100695,1.1123,1,1
en649,2020-02-02 11:03:00,40.9329,-70.8836,5,1.55088894377679,1.0619,1,1
en649,2020-02-02 11:04:00,40.9318,-70.8837,5,1.60124680608404,1.0979,1,1
en649,2020-02-02 11:05:00,40.9306,-70.8837,5,1.61131837854549,1.1051,1,1
en649,2020-02-02 11:06:00,40.9294,-70.8836,5,1.58110366116114,1.0835,1,1
en649,2020-02-02 11:07:00,40.9282,-70.8836,5,1.54081737131534,1.0547,1,1
en649,2020-02-02 11:08:00,40.9271,-70.8836,5,1.52067422639243,1.0403,1,1
en649,2020-02-02 11:09:00,40.9259,-70.8835,5,1.47017648113433,1.0042,1,1
en649,2020-02-02 11:10:00,40.9247,-70.8835,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 11:11:00,40.9235,-70.8834,5,1.50053108146953,1.0259,1,1
en649,2020-02-02 11:12:00,40.9223,-70.8834,5,1.45003333621142,0.9898,1,1
en649,2020-02-02 11:13:00,40.9211,-70.8834,5,1.52067422639243,1.0403,1,1
en649,2020-02-02 11:14:00,40.92,-70.8834,5,1.47017648113433,1.0042,1,1
en649,2020-02-02 11:15:00,40.9188,-70.8834,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 11:16:00,40.9176,-70.8834,5,1.49045950900808,1.0187,1,1
en649,2020-02-02 11:17:00,40.9164,-70.8834,5,1.49045950900808,1.0187,1,1
en649,2020-02-02 11:18:00,40.9152,-70.8834,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 11:19:00,40.914,-70.8834,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:20:00,40.9128,-70.8834,5,1.50053108146953,1.0259,1,1
en649,2020-02-02 11:21:00,40.9116,-70.8834,5,1.56096051623824,1.0691,1,1
en649,2020-02-02 11:22:00,40.9105,-70.8834,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:23:00,40.9093,-70.8834,5,1.60124680608404,1.0979,1,1
en649,2020-02-02 11:24:00,40.9081,-70.8834,5,1.59117523362259,1.0907,1,1
en649,2020-02-02 11:25:00,40.9069,-70.8835,5,1.55088894377679,1.0619,1,1
en649,2020-02-02 11:26:00,40.9058,-70.8835,5,1.55088894377679,1.0619,1,1
en649,2020-02-02 11:27:00,40.9046,-70.8835,5,1.48038793654663,1.0115,1,1
en649,2020-02-02 11:28:00,40.9034,-70.8836,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:29:00,40.9023,-70.8836,5,1.54081737131534,1.0547,1,1
en649,2020-02-02 11:30:00,40.901,-70.8836,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:31:00,40.8999,-70.8836,5,1.50053108146953,1.0259,1,1
en649,2020-02-02 11:32:00,40.8987,-70.8836,5,1.49045950900808,1.0187,1,1
en649,2020-02-02 11:33:00,40.8975,-70.8837,5,1.45003333621142,0.9898,1,1
en649,2020-02-02 11:34:00,40.8962,-70.8837,5,1.48038793654663,1.0115,1,1
en649,2020-02-02 11:35:00,40.895,-70.8837,5,1.48038793654663,1.0115,1,1
en649,2020-02-02 11:36:00,40.8939,-70.8837,5,1.50053108146953,1.0259,1,1
en649,2020-02-02 11:37:00,40.8926,-70.8837,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:38:00,40.8915,-70.8838,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 11:39:00,40.8903,-70.8838,5,1.56096051623824,1.0691,1,1
en649,2020-02-02 11:40:00,40.8891,-70.8838,5,1.54081737131534,1.0547,1,1
en649,2020-02-02 11:41:00,40.8879,-70.8837,5,1.54081737131534,1.0547,1,1
en649,2020-02-02 11:42:00,40.8867,-70.8837,5,1.46010490867288,0.997,1,1
en649,2020-02-02 11:43:00,40.8855,-70.8836,5,1.55088894377679,1.0619,1,1
en649,2020-02-02 11:44:00,40.8843,-70.8837,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 11:45:00,40.8831,-70.8837,5,1.40974704636562,0.961,1,1
en649,2020-02-02 11:46:00,40.8819,-70.8837,5,1.41981861882707,0.9682,1,1
en649,2020-02-02 11:47:00,40.8807,-70.8836,5,1.42989019128852,0.9754,1,1
en649,2020-02-02 11:48:00,40.8795,-70.8835,5,1.37953232898127,0.9394,1,1
en649,2020-02-02 11:49:00,40.8784,-70.8834,5,1.34931761159691,0.9178,1,1
en649,2020-02-02 11:50:00,40.8772,-70.8834,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 11:51:00,40.876,-70.8834,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 11:52:00,40.8748,-70.8834,5,1.28888817682821,0.8746,1,1
en649,2020-02-02 11:53:00,40.8737,-70.8833,5,1.23853031452095,0.8386,1,1
en649,2020-02-02 11:54:00,40.8725,-70.8833,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 11:55:00,40.871,-70.8833,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 11:56:00,40.869,-70.8833,5,1.25867345944385,0.853,1,1
en649,2020-02-02 11:57:00,40.8668,-70.8834,5,1.23853031452095,0.8386,1,1
en649,2020-02-02 11:58:00,40.8646,-70.8835,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 11:59:00,40.8637,-70.8845,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 12:00:00,40.8629,-70.8854,5,1.30903132175111,0.889,1,1
en649,2020-02-02 12:01:00,40.8621,-70.8849,5,1.30903132175111,0.889,1,1
en649,2020-02-02 12:02:00,40.8623,-70.8839,5,1.34931761159691,0.9178,1,1
en649,2020-02-02 12:03:00,40.8628,-70.8838,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 12:04:00,40.863,-70.8841,5,1.35938918405836,0.925,1,1
en649,2020-02-02 12:05:00,40.8631,-70.8844,5,1.28888817682821,0.8746,1,1
en649,2020-02-02 12:06:00,40.8631,-70.8846,5,1.2486018869824,0.8458,1,1
en649,2020-02-02 12:07:00,40.8631,-70.8848,5,1.30903132175111,0.889,1,1
en649,2020-02-02 12:08:00,40.8631,-70.885,5,1.28888817682821,0.8746,1,1
en649,2020-02-02 12:09:00,40.8631,-70.8851,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:10:00,40.8631,-70.8852,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:11:00,40.8631,-70.8853,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:12:00,40.8631,-70.8854,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:13:00,40.8631,-70.8855,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 12:14:00,40.8631,-70.8856,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 12:15:00,40.863,-70.8856,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 12:16:00,40.863,-70.8857,5,1.20817571418575,0.8169,1,1
en649,2020-02-02 12:17:00,40.863,-70.8857,5,1.18803256926284,0.8025,1,1
en649,2020-02-02 12:18:00,40.8629,-70.8857,5,1.17796099680139,0.7953,1,1
en649,2020-02-02 12:19:00,40.8629,-70.8858,5,1.17796099680139,0.7953,1,1
en649,2020-02-02 12:20:00,40.8628,-70.8858,5,1.18803256926284,0.8025,1,1
en649,2020-02-02 12:21:00,40.8628,-70.8858,5,1.19810414172429,0.8097,1,1
en649,2020-02-02 12:22:00,40.8626,-70.8859,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:23:00,40.8625,-70.886,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:24:00,40.8623,-70.8861,5,1.2486018869824,0.8458,1,1
en649,2020-02-02 12:25:00,40.8622,-70.8863,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 12:26:00,40.862,-70.8864,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:27:00,40.8619,-70.8866,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 12:28:00,40.8618,-70.8867,5,1.30903132175111,0.889,1,1
en649,2020-02-02 12:29:00,40.8617,-70.8869,5,1.25867345944385,0.853,1,1
en649,2020-02-02 12:30:00,40.8616,-70.887,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:31:00,40.8616,-70.8872,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:32:00,40.8617,-70.8875,5,1.23853031452095,0.8386,1,1
en649,2020-02-02 12:33:00,40.8618,-70.8878,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:34:00,40.8621,-70.8883,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:35:00,40.8623,-70.8888,5,1.30903132175111,0.889,1,1
en649,2020-02-02 12:36:00,40.8624,-70.8893,5,1.31910289421256,0.8962,1,1
en649,2020-02-02 12:37:00,40.8626,-70.8899,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:38:00,40.8628,-70.8905,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 12:39:00,40.863,-70.8911,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:40:00,40.8632,-70.8917,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:41:00,40.8634,-70.8923,5,1.2486018869824,0.8458,1,1
en649,2020-02-02 12:42:00,40.8637,-70.8929,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:43:00,40.8639,-70.8935,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 12:44:00,40.8641,-70.8941,5,1.25867345944385,0.853,1,1
en649,2020-02-02 12:45:00,40.8643,-70.8947,5,1.28888817682821,0.8746,1,1
en649,2020-02-02 12:46:00,40.8645,-70.8953,5,1.16788942433994,0.7881,1,1
en649,2020-02-02 12:47:00,40.8647,-70.8958,5,1.20817571418575,0.8169,1,1
en649,2020-02-02 12:48:00,40.8649,-70.8964,5,1.18803256926284,0.8025,1,1
en649,2020-02-02 12:49:00,40.8651,-70.897,5,1.19810414172429,0.8097,1,1
en649,2020-02-02 12:50:00,40.8652,-70.8975,5,1.19810414172429,0.8097,1,1
en649,2020-02-02 12:51:00,40.8655,-70.8981,5,1.17796099680139,0.7953,1,1
en649,2020-02-02 12:52:00,40.8657,-70.8986,5,1.19810414172429,0.8097,1,1
en649,2020-02-02 12:53:00,40.8658,-70.8992,5,1.15781785187849,0.7809,1,1
en649,2020-02-02 12:54:00,40.866,-70.8998,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 12:55:00,40.8662,-70.9004,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 12:56:00,40.8664,-70.9009,5,1.2182472866472,0.8241,1,1
en649,2020-02-02 12:57:00,40.8666,-70.9015,5,1.20817571418575,0.8169,1,1
en649,2020-02-02 12:58:00,40.8669,-70.902,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 12:59:00,40.8672,-70.9023,5,1.28888817682821,0.8746,1,1
en649,2020-02-02 13:00:00,40.8676,-70.9026,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 13:01:00,40.868,-70.9029,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 13:02:00,40.8684,-70.9033,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:03:00,40.8688,-70.9036,5,1.30903132175111,0.889,1,1
en649,2020-02-02 13:04:00,40.8691,-70.9039,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 13:05:00,40.8694,-70.9042,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 13:06:00,40.8696,-70.9044,5,1.27881660436676,0.8674,1,1
en649,2020-02-02 13:07:00,40.8698,-70.9047,5,1.2284587420595,0.8314,1,1
en649,2020-02-02 13:08:00,40.87,-70.9049,5,1.2486018869824,0.8458,1,1
en649,2020-02-02 13:09:00,40.8703,-70.905,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 13:10:00,40.8708,-70.9055,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:11:00,40.8708,-70.9064,5,1.2486018869824,0.8458,1,1
en649,2020-02-02 13:12:00,40.8701,-70.9068,5,1.25867345944385,0.853,1,1
en649,2020-02-02 13:13:00,40.8693,-70.9066,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 13:14:00,40.8688,-70.9066,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 13:15:00,40.8682,-70.9068,5,1.26874503190531,0.8602,1,1
en649,2020-02-02 13:16:00,40.8677,-70.9068,5,1.25867345944385,0.853,1,1
en649,2020-02-02 13:17:00,40.8672,-70.9066,5,1.25867345944385,0.853,1,1
en649,2020-02-02 13:18:00,40.8666,-70.9063,5,1.35938918405836,0.925,1,1
en649,2020-02-02 13:19:00,40.8661,-70.9061,5,1.36946075651982,0.9322,1,1
en649,2020-02-02 13:20:00,40.8654,-70.906,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:21:00,40.8648,-70.9058,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:22:00,40.8641,-70.9056,5,1.29895974928966,0.8818,1,1
en649,2020-02-02 13:23:00,40.8634,-70.9055,5,1.31910289421256,0.8962,1,1
en649,2020-02-02 13:24:00,40.8627,-70.9054,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:25:00,40.862,-70.9053,5,1.31910289421256,0.8962,1,1
en649,2020-02-02 13:26:00,40.8612,-70.9051,5,1.30903132175111,0.889,1,1
en649,2020-02-02 13:27:00,40.8601,-70.9049,5,1.40974704636562,0.961,1,1
en649,2020-02-02 13:28:00,40.8588,-70.9045,5,1.35938918405836,0.925,1,1
en649,2020-02-02 13:29:00,40.8576,-70.9042,5,1.36946075651982,0.9322,1,1
en649,2020-02-02 13:30:00,40.8562,-70.9039,5,1.33924603913546,0.9106,1,1
en649,2020-02-02 13:31:00,40.8549,-70.9038,5,1.35938918405836,0.925,1,1
en649,2020-02-02 13:32:00,40.8535,-70.9036,5,1.32917446667401,0.9034,1,1
en649,2020-02-02 13:33:00,40.8521,-70.9035,5,1.39967547390417,0.9538,1,1
en649,2020-02-02 13:34:00,40.8508,-70.9034,5,1.43996176374997,0.9826,1,1
en649,2020-02-02 13:35:00,40.8494,-70.9034,5,1.45003333621142,0.9898,1,1
en649,2020-02-02 13:36:00,40.848,-70.9033,5,1.47017648113433,1.0042,1,1
en649,2020-02-02 13:37:00,40.8467,-70.9032,5,1.52067422639243,1.0403,1,1
en649,2020-02-02 13:38:00,40.8453,-70.9031,5,1.53074579885389,1.0475,1,1
en649,2020-02-02 13:39:00,40.8439,-70.903,5,1.58110366116114,1.0835,1,1
en649,2020-02-02 13:40:00,40.8426,-70.903,5,1.56096051623824,1.0691,1,1
en649,2020-02-02 13:41:00,40.8412,-70.9029,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 13:42:00,40.8398,-70.9029,5,1.45003333621142,0.9898,1,1
en649,2020-02-02 13:43:00,40.8384,-70.9028,5,1.48038793654663,1.0115,1,1
en649,2020-02-02 13:44:00,40.8371,-70.9027,5,1.45003333621142,0.9898,1,1
en649,2020-02-02 13:45:00,40.8357,-70.9027,5,1.51060265393098,1.0331,1,1
en649,2020-02-02 13:46:00,40.8343,-70.9026,5,1.46010490867288,0.997,1,1
en649,2020-02-02 13:47:00,40.8329,-70.9026,5,1.52067422639243,1.0403,1,1
en649,2020-02-02 13:48:00,40.8314,-70.9025,5,1.57103208869969,1.0763,1,1
en649,2020-02-02 13:49:00,40.83,-70.9025,5,1.64153309592985,1.1267,1,1
en649,2020-02-02 13:50:00,40.8286,-70.9024,5,1.6516046683913,1.1339,1,1
en649,2020-02-02 13:51:00,40.8272,-70.9024,5,1.6717478133142,1.1483,1,1
en649,2020-02-02 13:52:00,40.8257,-70.9024,5,1.6717478133142,1.1483,1,1
en649,2020-02-02 13:53:00,40.8243,-70.9023,5,1.66167624085275,1.1411,1,1
en649,2020-02-02 13:54:00,40.8229,-70.9023,5,1.61131837854549,1.1051,1,1
en649,2020-02-02 13:55:00,40.8214,-70.9023,5,1.71203410316,1.1771,1,1
en649,2020-02-02 13:56:00,40.82,-70.9022,5,1.6717478133142,1.1483,1,1
en649,2020-02-02 13:57:00,40.8186,-70.9022,5,1.64153309592985,1.1267,1,1
en649,2020-02-02 13:58:00,40.8172,-70.9021,5,1.6516046683913,1.1339,1,1
en649,2020-02-02 13:59:00,40.8158,-70.9021,5,1.57103208869969,1.0763,1,1
en649,2020-02-02 14:00:00,40.8144,-70.902,5,1.55088894377679,1.0619,1,1
en649,2020-02-02 14:01:00,40.8129,-70.9019,5,1.57103208869969,1.0763,1,1
en649,2020-02-02 14:02:00,40.8115,-70.9019,5,1.62138995100695,1.1123,1,1
en649,2020-02-02 14:03:00,40.8101,-70.9018,5,1.71203410316,1.1771,1,1
en649,2020-02-02 14:04:00,40.8086,-70.9017,5,1.85317600057117,1.278,1,1
